Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly) 
 03/30  17:00:00,6.175000000000001,,2.036258969147975,18.971264118311453,36.168783542091184,22.8430033554212,32.91250228546499,20.43855300101623,29.275387321565137,16.322747895320507,49.34856209040023 
 03/30  18:00:00,5.566666666666666,,1.5935181951235586,19.0287393561258,36.0503527456395,22.40608912177997,33.804094788831115,19.91819655427708,30.2423061745229,16.317858453860875,49.382987923669674 
 03/30  19:00:00,4.583333333333333,,1.1071346759293195,18.76642741000835,36.6625456558096,22.185074475949822,34.278698094677594,19.440351966568546,31.169565328127586,16.310866478189876,49.42922896424175 
 03/30  20:00:00,3.7083333333333335,,0.635312867903938,17.47549308337112,39.81829962691313,21.468116634296024,35.84982850747338,18.78852646065961,32.48862507222726,16.278304990630218,49.56580890356016 
 03/30  21:00:00,3.15,,0.5007644205823408,16.33168626866573,42.81175725194485,20.79349894843034,37.376970223573046,18.207255873392928,33.71078198927344,16.23199143962542,49.744219535558464 
 03/30  22:00:00,2.1416666666666666,,-0.1428803717621602,15.665646061186768,44.671076777028695,20.49429837133897,38.07176109907113,17.873213005824564,34.42551558113365,16.19727631369327,49.85300643316702 
 03/30  23:00:00,1.25,,-0.5617683400398714,15.129948196672352,46.22008587834289,20.202139133129585,38.754646885194646,17.542096515012705,35.14237995229523,16.164281304944804,49.94503908354378 
 03/30  24:00:00,1.4666666666666668,,-0.16547461977510433,14.78496121400829,47.25259844856825,20.005295275797966,39.225110895366264,17.284806202865443,35.71427812628276,16.140243940224835,50.01611070821044 
 03/31  01:00:00,1.2166666666666666,,-0.27280542065822616,14.726716759834694,47.42758927059533,20.013809007997693,39.201924314268105,17.113512196601885,36.09914730961618,16.129958006581557,50.04304871224435 
 03/31  02:00:00,0.15833333333333335,,-0.8925380618982451,14.930920105972506,46.80512305836917,20.233711010275474,38.6707746474001,17.023972994672263,36.30555364805092,16.136801541827808,50.02209016929596 
 03/31  03:00:00,-1.0583333333333336,,-1.895006047086872,14.71675300624324,47.447970002940075,20.035857812918756,39.14036358977137,16.760788055070336,36.91066871979346,16.12651029984558,50.046349626517696 
 03/31  04:00:00,-1.7750000000000001,,-2.4238181213268084,14.50728049189645,48.087831097472794,19.846602576912744,39.596843619272114,16.499532385457325,37.52394490450906,16.113858291001694,50.08014349975452 
 03/31  05:00:00,-1.55,,-2.0917167843785873,14.3569466475864,48.55835524135559,19.709826932467617,39.93477474047253,16.279862574709743,38.05312944468391,16.101648809522487,50.119970010960735 
 03/31  06:00:00,-1.5333333333333332,,-2.043627584650397,14.207462061425758,49.043139174494705,19.58520392338599,40.25523700629329,16.073469602898985,38.56737756183117,16.090192439789487,50.169060284452634 
 03/31  07:00:00,-1.5833333333333333,,-2.069429049873173,14.045680084416889,49.581453782585804,19.53550915971366,40.39792836164262,15.924657036064849,38.95252540250305,16.080014649359242,50.223333911258834 
 03/31  08:00:00,-0.15833333333333335,,-0.7163547103092865,14.137550618538844,49.310007165622835,20.035228946166963,39.183494199885274,16.23089786480436,38.21657301840236,16.077306335250636,50.25518656277982 
 03/31  09:00:00,1.9666666666666668,,0.9612927865695441,14.461464693941059,48.29871571118912,20.71041436988732,37.594130440785925,16.822606967012238,36.815503030395114,16.08453107204045,50.24360628729783 
 03/31  10:00:00,3.966666666666667,,2.2073847374512163,14.897886085674882,46.96862414942641,21.537494560855666,35.74165646490865,17.68162225693631,34.87855449574827,16.1031357966183,50.196442586702325 
 03/31  11:00:00,6.083333333333333,,3.31275545516092,15.378349301179158,45.55023258226158,22.309908833653555,34.10223809241807,18.620322729128766,32.887794903890175,16.132848085136654,50.11275942852752 
 03/31  12:00:00,7.7,,4.273720083367262,16.018601148728493,43.72579037925802,22.831682747492337,33.0394106952484,19.45772854782838,31.213976562325175,16.171023304160894,49.99525526449401 
 03/31  13:00:00,8.666666666666666,,4.5901249002284175,16.77388896557129,41.66403449501903,23.075680519797782,32.547900726629074,20.007696232155833,30.158638611694077,16.212859239956213,49.852143136438066 
 03/31  14:00:00,9.758333333333333,,4.976807768933781,17.484400938141796,39.820235257823576,23.201471937574155,32.29383829936278,20.291846013695302,29.625660367045473,16.255019616103173,49.706913630627945 
 03/31  15:00:00,10.125,,5.095570476782289,17.944443217197367,38.67420351425121,23.165510969143188,32.35996493773773,20.29530316783492,29.61543290258494,16.294135312773484,49.57660263440633 
 03/31  16:00:00,8.775,,4.1760728191325045,18.052910260714636,38.41075667553974,22.93489181185826,32.81505782839492,20.033620873946955,30.0991521233566,16.32333513800493,49.48439789232077 
 03/31  17:00:00,7.7250000000000005,,3.3085855056163695,17.99571701476036,38.55438110236164,22.647101763787386,33.39694200450948,19.70641715385888,30.72016989361677,16.33984320183221,49.438909608908745 
 03/31  18:00:00,7.25,,3.2646480389506842,17.724600170900555,39.23279961929535,22.327634534927707,34.063567011379355,19.292622217518417,31.532236259345044,16.34686353005214,49.43356725247062 
 03/31  19:00:00,5.658333333333335,,2.914069396878912,17.2075047140739,40.57791712746397,21.952845313308888,34.88561095222378,18.81752268464545,32.51375965665307,16.34470592642391,49.4900163445335 
 03/31  20:00:00,4.233333333333333,,2.2859926290918042,16.617436135907248,42.15910563933644,21.61867772594475,35.633429969452536,18.397447649381544,33.40663464387013,16.334040636732876,49.56375116091513 
 03/31  21:00:00,3.4333333333333336,,1.8298493645254015,16.15144755944598,43.44428834111715,21.3850343567872,36.15967090795203,18.09210710839444,34.06523797673122,16.3161176652663,49.638143979269806 
 03/31  22:00:00,3.4499999999999997,,2.0834907099431446,15.787733427615054,44.502049662637354,21.200458385050695,36.60146111348141,17.838960699990732,34.64074012359148,16.29359685544025,49.75066800371172 
 03/31  23:00:00,4.3999999999999995,,2.9835156014363746,15.546506757036093,45.229094675580974,21.0697449883901,36.924312918171815,17.633007811707298,35.11994291626879,16.272763023394063,49.85448837569294 
 03/31  24:00:00,5.25,6.476870519713251,3.67857331722648,15.327793914847554,45.86986687984179,20.9326168383258,37.238065668729156,17.427428600228378,35.57990972772748,16.253568978082665,49.91715669457229 
 04/01  01:00:00,5.8500000000000005,,4.073269892815783,15.14656401774599,46.37491979580881,20.803827212576575,37.5081882709876,17.240970434197635,35.976804524294074,16.237397464786394,49.93394712237091 
 04/01  02:00:00,5.866666666666667,,3.8563421599312258,14.986380329396752,46.78294790135299,20.674628341352058,37.749271419281975,17.06442180075989,36.32491873852009,16.223914346563287,49.89941035642465 
 04/01  03:00:00,5.116666666666666,,3.1146620831318934,14.796303723335074,47.309236108102844,20.503093457314773,38.11006737875733,16.854952527204272,36.771556047285806,16.211396883772412,49.88596463243007 
 04/01  04:00:00,4.466666666666667,,2.463766837644278,14.598430323466465,47.93875237771095,20.319091992647206,38.562677935486555,16.63156217934406,37.31376513801043,16.199907335642994,49.944724958171385 
 04/01  05:00:00,4.241666666666666,,2.156138804840111,14.419357327881514,48.566773265768774,20.153057994346447,39.01669235692867,16.418744346868902,37.87701293219289,16.18931406189873,50.05048754941731 
 04/01  06:00:00,5.191666666666667,,2.9476661537687696,14.304335055473572,49.01136307741206,20.043715865160753,39.347254476250285,16.250711150934837,38.34872649704764,16.18048975347325,50.16253552666277 
 04/01  07:00:00,4.733333333333333,,2.630698855452313,14.21194169702297,49.36639414929695,20.038347047916705,39.40932015177651,16.170729109417426,38.59241776185146,16.17327521417435,50.24744686280443 
 04/01  08:00:00,4.075,,1.9533355365181138,14.264933949113797,49.21342115965154,20.56996548317278,38.15031250776763,16.500777297565726,37.80284071427777,16.169891947996597,50.274744434948566 
 04/01  09:00:00,8.341666666666667,,5.468224489568212,14.6414437593802,48.02810631464133,21.374754077642706,36.30907807898844,17.191191223159432,36.18288447408883,16.17911397395647,50.24034503919001 
 04/01  10:00:00,12.583333333333334,,8.8973265750052,15.235500655218106,46.219276165545885,22.426579182193706,34.04765299380859,18.267557817539704,33.808268162208066,16.20266389037798,50.16030913745279 
 04/01  11:00:00,14.841666666666669,,8.997757376930762,15.77929533386599,44.56795227737161,23.358436079783264,32.128895576046375,19.50658977549641,31.24469240434746,16.23491788479613,49.9817548077578 
 04/01  12:00:00,17.083333333333332,,9.360208658050803,16.479059289314225,42.51745949605368,24.10159444540611,30.64384884244923,20.668748026759033,28.999383620664684,16.276047581750504,49.72474808836437 
 04/01  13:00:00,19.808333333333334,,11.69899067601994,17.579442224186675,39.68680836713534,24.631373110391632,29.707659222260602,21.594851139652945,27.414088829372286,16.322616327999647,49.6148546375966 
 04/01  14:00:00,21.041666666666668,,12.978388165202459,18.756888587132003,36.843803754368544,24.939219595838296,29.157587601154972,22.169120454995948,26.46014376066262,16.36781100595805,49.457791455015034 
 04/01  15:00:00,21.291666666666668,,13.414870018616774,19.665426909732428,34.78272749447518,25.05029585755226,28.940349269133986,22.438326417132036,26.00742117908412,16.403124307134238,49.3047670989262 
 04/01  16:00:00,21.850000000000005,,14.073108501923395,20.314803099397366,33.425438612273815,25.047061815560212,28.95999886601408,22.48145426451448,25.951855490362348,16.432578688185853,49.23626505081222 
 04/01  17:00:00,21.458333333333332,,13.742051685417698,20.64467394913679,32.76984486909863,24.924555928592884,29.189798877122723,22.28819080634754,26.274702486249634,16.461355582303813,49.17535591105607 
