Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly),HEATING SCHEDULE:Schedule Value [](Hourly),HOT WATER TEMPERATURE:Schedule Value [](Hourly),RDC THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RPLUS1 THERMOSTAT SCHEDULE:Schedule Value [](Hourly),ALWAYS ON:Schedule Value [](Hourly),ALWAYS ON DISCRETE:Schedule Value [](Hourly),ALWAYS OFF DISCRETE:Schedule Value [](Hourly),ALWAYS ON CONTINUOUS:Schedule Value [](Hourly),ALWAYS ON DISCRETE HVAC_LIBRARY:Schedule Value [](Hourly),COOLING SCHEDULE:Schedule Value [](Hourly),RDC_ZONE HVAC BASEBOARD RAD CONV WATER:Baseboard Total Heating Rate [W](Hourly),RPLUS1_ZONE HVAC BASEBOARD RAD CONV WATER 1:Baseboard Total Heating Rate [W](Hourly),Electricity:Facility [J](TimeStep),NaturalGas:Facility [J](TimeStep) 
 06/03  24:00:00,9.5,,7.964886316206784,20.5113516357309,33.7360143904941,21.9498630898239,30.885889420032335,22.058229363322997,30.682412019132077,22.432746639343605,29.990720467479854,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  01:00:00,9.3,,7.865985428598584,20.27406668321852,34.41490268577246,21.845371676529364,31.247766326038935,21.886692284109188,31.16902589826823,22.381186672113525,30.243853279679257,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  02:00:00,9.7,,8.332842573812941,20.135637340151522,34.69627984704458,21.781209773134478,31.3573510025147,21.754765546918275,31.40806103492317,22.32722811980433,30.33059266004823,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  03:00:00,9.6,,8.411080128712662,20.001412997129943,34.971163967315974,21.716879697524224,31.46769816494157,21.63560552458289,31.62447706128983,22.272618987798513,30.418821072806097,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  04:00:00,12.4,,11.189245083170842,20.014309211828465,34.92860594965343,21.771557262877277,31.349581714622527,21.626264710649803,31.629299558548762,22.223329827702383,30.497460794045146,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  05:00:00,12.0,,10.896479012429861,19.891364612308536,35.05006886326698,21.692096968284208,31.371841092257274,21.510018323641436,31.72329162572162,22.173228576845503,30.46406392256012,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  06:00:00,12.0,,11.453482961813476,19.79020458059732,35.27066409906417,21.751230140601034,31.2586475375154,21.61415279160364,31.52175117204824,22.1305842502737,30.54331764748019,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  07:00:00,12.5,,11.475548248995777,19.86911325709625,35.24107411482417,21.90521689062166,31.091857255643625,21.804863119915996,31.282976294874608,22.103302260203428,30.718455979887988,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  08:00:00,13.0,,11.860955558444166,20.201131060445036,34.389397380913785,22.17540734813931,30.46445276203545,22.05686799776558,30.685248926447006,22.09373935973174,30.616064057845605,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  09:00:00,14.0,,11.70449004984296,20.57606360816789,33.60635899802471,22.505093548426718,29.863379728856074,22.382371918976105,30.087017501486017,22.097044789971918,30.613978087931887,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  10:00:00,12.5,,10.017737562972025,20.860473384193607,33.145955259048094,22.804307136417997,29.4354529673438,22.751564551579833,29.529915128075565,22.111902927108375,30.700477398925347,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  11:00:00,17.0,,13.913625613837088,21.40771898148587,31.945922982218747,23.36754856773041,28.357003674719287,23.361700123890273,28.36727470249,22.14718635452721,30.532799877384054,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  12:00:00,17.0,,13.443374953408023,21.842886724640316,31.105523578592038,23.752587312428183,27.704730295610013,23.89684787488766,27.46596871302062,22.19601869703726,30.44210980143293,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  13:00:00,18.5,,14.41602109233227,22.460451726699148,30.02094887740868,24.06297425681403,27.249992363419057,24.400031558214145,26.705027321796912,22.269457614220443,30.37061992749666,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  14:00:00,20.0,,15.074197417724616,22.9587312650566,29.0759334712209,24.2039768945007,26.973533778763162,24.662041399205993,26.24388249010303,22.338692386905933,30.190626657774253,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  15:00:00,20.0,,14.528990492916556,23.306729333795452,28.470342138839374,24.27982320089239,26.851139726005037,24.81398369542363,26.006740554358785,22.407626024011037,30.064312573585465,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  16:00:00,20.2,,14.838700207207346,23.62013386033621,27.96408816309978,24.32350003536766,26.806736928284877,24.919426298709965,25.86848484022864,22.476230771933864,29.9680334446316,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  17:00:00,21.0,,15.377397262241631,23.85083258613964,27.555382673246648,24.321763699555436,26.78728753194376,24.940444060328115,25.814628375861385,22.53722711523495,29.83239301864019,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  18:00:00,21.0,,15.377397262241631,23.952749990482086,27.387072092858578,24.23184699360796,26.93205864755872,24.85260218578934,25.95027221168679,22.58865225546213,29.73936378477094,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  19:00:00,20.5,,14.956324002568296,23.820998013081354,27.645330265789646,24.026568668759598,27.30584746809069,24.64198737933021,26.3172990109901,22.62593695275285,29.715605299332033,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  20:00:00,19.0,,14.72751013730197,23.412508171184257,28.28608534068644,23.727617620935334,27.753771302591637,24.298005769947775,26.819155464543773,22.645228535827925,29.62980046975514,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  21:00:00,18.0,,14.944835051036836,22.90058257335307,29.17121877673814,23.37708013268098,28.342422842134354,23.906104005450004,27.453560991917094,22.65168293142829,29.614246962493866,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  22:00:00,15.5,,13.42542814004364,22.32501051004786,30.298925890888995,23.07943215997883,28.942555316926125,23.564362129360752,28.10745323555846,22.641461462394624,29.720731597676345,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  23:00:00,15.0,,13.789970845424788,21.90371159387972,30.981468074244155,22.879626539487894,29.196096645934684,23.30787532238174,28.44956492552469,22.622301948139047,29.65524815921091,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/04  24:00:00,15.0,,13.16483173330893,21.612952884973538,31.536901254555882,22.740551350175494,29.44327029317283,23.10760750928369,28.7959847659185,22.59980536985949,29.695779095132817,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  01:00:00,14.7,,12.98783690442134,21.368414571956095,32.12675023669669,22.628001360300765,29.75080120493955,22.940422206998832,29.19254852635217,22.569398902035655,29.8568492487023,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  02:00:00,13.5,,12.147897016091308,21.113770967749417,32.6359579292929,22.491294790981094,30.001918122201104,22.751399078166866,29.531900049389055,22.52944581816445,29.93245242522027,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  03:00:00,12.4,,11.378847078173518,20.880705482110518,33.11026364467876,22.344015368837745,30.274881471007596,22.553679819607012,29.89147658550394,22.48532479988424,30.015871664491556,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  04:00:00,11.2,,10.578806837944436,20.636815092293908,33.614746830136156,22.17586054384965,30.58950879459033,22.33793586579101,30.28917616873739,22.43904270745236,30.103503140366435,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  05:00:00,11.0,,10.470829283909671,20.413590210019226,33.931146715448236,22.027164778091784,30.732385791365,22.13243294936038,30.535802412062914,22.391329067357177,30.05832289513904,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  06:00:00,11.0,,10.470829283909671,20.35158385874096,34.06134005464517,22.310309848517306,30.20741857152086,22.49024326240248,29.87911544200015,22.36316103198075,30.109866394748106,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  07:00:00,13.0,,12.342370771204822,20.551391279208353,33.817373155857666,22.7457731778262,29.570174613656782,22.976107329783986,29.160305125759,22.347310302269328,30.294176686773078,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  08:00:00,15.0,,13.789970845424788,20.93276758171237,32.880758971526035,23.200579699515878,28.63508861072735,23.3058768510551,28.45311574426924,22.354364083679116,30.142056773392618,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  09:00:00,16.0,,14.754569693333853,21.31762653506157,32.11693151387376,23.73352429014202,27.73316553077665,23.689192543530254,27.80692449131483,22.38050709488121,30.098179981554196,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  10:00:00,19.0,,15.865161115321541,21.75795450498509,31.422584677690487,24.462931267665745,26.68313285252227,24.315184003390243,26.918969384103892,22.423983427596564,30.17142304155888,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  11:00:00,21.0,,16.49052658627449,22.165518019771355,30.51516840388867,25.08551107102535,25.59273179206454,25.06773520026949,25.621008184663204,22.496627498079942,29.906094058085166,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  12:00:00,22.0,,16.805284959518062,22.752921535092888,29.44967672442666,25.413865769741463,25.100608641800708,25.709613353697037,24.664547487489504,22.58562628900382,29.748524336426446,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  13:00:00,22.7,,17.852308960038485,23.536533041766077,28.1883627448023,25.650243517230784,24.839606036839733,26.224632604745103,24.009778660026114,22.68640561383453,29.67345212841439,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  14:00:00,24.0,,17.612115075472705,24.317291321121314,26.806343185310375,25.866803406976587,24.441225888508924,26.67079122849177,23.3084749357659,22.79456301351295,29.38130864067474,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  15:00:00,25.0,,17.798984519915418,25.181527157095886,25.46139592373801,26.133622880120498,24.06145846017214,27.146297981341437,22.669173612922123,22.90187496729316,29.194437350525185,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  16:00:00,25.1,,17.719753449561683,26.259824220025674,23.936020858691638,26.296193471763253,23.879984697719376,27.491154563493296,22.26100738120728,22.992311135423083,29.09420139324967,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  17:00:00,25.0,,17.798984519915418,27.215451524981276,22.5788549508383,26.256329410050967,23.8875054539047,27.5561257042229,22.131005900357987,23.095929464881042,28.853507172033765,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  18:00:00,25.0,,18.45297291001016,27.75641461932438,21.87391175152879,26.16658417430604,24.014449868795708,27.484776518326875,22.22356607274028,23.179333872054507,28.708347744809654,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  19:00:00,23.3,,17.333980634450924,27.724328419783767,21.956293681306434,25.963920130827837,24.350251720576146,27.260104261510794,22.560719000287655,23.258576602299154,28.62561074757081,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  20:00:00,22.0,,17.37249632842979,27.14993293967025,22.656130009452795,25.62623503024148,24.78627445088418,26.88167549866489,23.015286522821654,23.32016870104502,28.454312808861097,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  21:00:00,20.0,,16.775190424835333,26.27068332946579,23.854870301936444,25.165513386392732,25.468654634930164,26.30867173496706,23.8006434536207,23.35235831700248,28.391781252482033,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  22:00:00,19.2,,15.673504118886095,25.546213737998013,24.995465344163897,24.790814464791623,26.144287882537053,25.79221162430875,24.632606368779072,23.371595402612474,28.469285220954646,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  23:00:00,17.9,,14.97706088383581,24.884608555083034,26.002966427550675,24.560213978035232,26.51062265237473,25.499899825629015,25.066744396029016,23.37041338190382,28.4750952296616,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/05  24:00:00,16.7,,14.441278241534214,24.35415805946938,26.843446828101897,24.359460498949392,26.83436203256889,25.24053175388717,25.459314737867494,23.358387913031024,28.499264893052874,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  01:00:00,15.4,,13.758617845336289,23.923364015510206,27.549627034172403,24.15784223009786,27.164236901325054,24.977717490895635,25.864352222538034,23.337832426475558,28.538438878188522,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  02:00:00,14.9,,13.490053040219179,23.593469799459598,28.103704243413066,24.004849669433895,27.416524799111958,24.761998813583567,26.201018570410533,23.31524425187506,28.57913896188759,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  03:00:00,14.3,,13.016373436373549,23.29375520978088,28.618002151859486,23.85242374267391,27.670497963657954,24.553261606189473,26.53148615894782,23.285142595668397,28.63289258771181,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  04:00:00,13.8,,12.73394177096053,23.01937648082713,29.098477586050723,23.701780096543406,27.924172568012935,24.334748895349204,26.882491374304816,23.248478140682483,28.69813607594174,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  05:00:00,11.5,,9.856261230837214,22.70234170576159,29.51188705174581,23.493367320832597,28.132955953135433,24.078964160920698,27.159034842765173,23.210436056885577,28.617425995711336,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  06:00:00,14.0,,12.825440447126189,22.6755780470789,29.55561013534301,23.79826300552417,27.618024782436258,24.432577689108065,26.586685560222385,23.187309173982772,28.653626426030748,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  07:00:00,15.8,,13.490967129673386,22.823800468164546,29.46178789097111,24.280464172248955,26.985593638241888,24.95879460793613,25.913089315790856,23.18597227221217,28.82290961156125,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  08:00:00,18.0,,14.339875869132856,23.107815137077928,28.807469166031332,24.908974887074226,25.85536814049981,25.39232637144631,25.12047695329794,23.20014713327124,28.64667546748096,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  09:00:00,21.0,,14.948090744087505,23.527670679504197,28.097475914915513,25.626963501940025,24.78315956734145,25.829919060861204,24.48568459517329,23.24066897148942,28.58775540924131,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  10:00:00,23.0,,15.852564132527197,23.986344877117205,27.459410935025645,26.411288969170382,23.769856992291185,26.481065534547156,23.67243660937075,23.30980976986832,28.60079592473,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  11:00:00,25.0,,16.787257494896885,24.470995803391517,26.563086671049213,27.014210590485703,22.84551025154257,27.283269039238984,22.488626059479337,23.403883033209368,28.321644915898577,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  12:00:00,27.0,,17.44521527719038,25.017720732198708,25.716163231186954,27.424023938250194,22.30853826213457,27.984519674749578,21.590860126863443,23.51439498465522,28.140407819458964,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  13:00:00,27.9,,17.556231476345236,25.777970054450485,24.65299233286802,27.686595718393413,22.03272851665599,28.560413855144667,20.940389116899198,23.638357864680255,28.012782580633747,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  14:00:00,29.0,,17.74797202449048,26.680114793853917,23.313225848239963,27.947369611384318,21.642119685037308,29.085423482538904,20.259405100187006,23.75489240724456,27.742540791364764,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  15:00:00,28.0,,16.81407770116629,27.620344330163313,22.058317536230426,28.106615493198532,21.439355669072746,29.49587694907142,19.78189557869908,23.891245951548363,27.512512096295197,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  16:00:00,28.7,,17.74268254012453,28.634229453525847,20.834451214409395,28.17033098703703,21.400863676270045,29.69840570575143,19.589807369871863,24.0124432927942,27.36515723850709,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  17:00:00,28.0,,17.42167712110696,29.432626056860343,19.855501419839808,28.098863393698405,21.44904510805643,29.692193386137657,19.559305907956777,24.115602230158853,27.144216667817496,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  18:00:00,28.0,,17.819281885029543,29.93616034628053,19.287233776351666,27.986016512973926,21.590523648718893,29.5967659972689,19.667060508533943,24.21532727113196,26.982276641779393,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  19:00:00,27.5,,17.833066111971252,30.064284752220924,19.173802215583983,27.822595984519918,21.829366667680937,29.448660826665513,19.86480248604875,24.311334964315087,26.866940957257867,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  20:00:00,26.0,,18.278845186659808,29.66337494824193,19.58742906532813,27.546208626342082,22.146853095547634,29.14935033881232,20.17647356518677,24.384833860458194,26.70296524209496,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  21:00:00,24.0,,19.13777712115706,28.823646920417193,20.557119753481338,27.154134991222143,22.656178822822042,28.637491028081243,20.779164717354682,24.429061711678333,26.625779141176423,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  22:00:00,21.7,,16.123798799020975,28.04415093817674,21.58560995353921,26.75849922858518,23.271871336005024,28.04945324329087,21.57843110553474,24.461208130339386,26.67041217089674,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  23:00:00,17.4,,14.977989850100712,27.20112525670126,22.589184795582646,26.342421124329757,23.75801030070145,27.58187359354747,22.089789741944905,24.467895654645247,26.557138246788185,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/06  24:00:00,20.0,,15.608879163458065,26.833571838027478,23.07415725418389,26.262172773295575,23.864044410509553,27.41874631725105,22.29542375430436,24.4668499441267,26.55199682495177,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  01:00:00,19.1,,15.583707212798522,26.450794001999945,23.703569648403022,26.149725117430773,24.128312061218654,27.23524901180751,22.63506285024453,24.45592772211746,26.685651624673547,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  02:00:00,17.8,,14.884206422108008,26.056275019800292,24.23092400911626,25.91484787814808,24.4344549521839,26.977336576247854,22.9506502674217,24.440853887768753,26.67539793903815,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  03:00:00,16.5,,14.14046337881275,25.73579347734973,24.663247930241717,25.711834454000645,24.698206116134607,26.735337336358633,23.24944393742922,24.42280408201959,26.669858986890894,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  04:00:00,15.3,,13.555347049182526,25.412213885328825,25.10913186958919,25.516953717266063,24.953281790015836,26.489144572168613,23.558587250179905,24.398028232315127,26.67502350083133,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  05:00:00,14.0,,12.825440447126189,25.097938000113828,25.550007711238422,25.30932661441559,25.23046493060443,26.230484250557183,23.890005026649995,24.36847773701261,26.687783955021445,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  06:00:00,15.0,,13.789970845424788,25.074584054595178,25.58884226711129,25.62866789697869,24.760304348227383,26.59932799441799,23.37986581903701,24.354245472797373,26.714106857248886,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  07:00:00,19.0,,15.864607171594935,25.315308017798863,25.344206857474198,26.156815819572728,24.111220019012347,27.125398409507973,22.774578512426555,24.3568462908971,26.83624043373237,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  08:00:00,21.0,,17.16389596810559,25.635066358729002,24.77015808817316,26.71483548947956,23.24050892317946,27.51993777989311,22.16741747932065,24.374258519264487,26.703175238691074,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  09:00:00,22.0,,17.37249632842979,25.9782012392552,24.274503822744023,27.376441137804072,22.35741582460328,27.96723765280903,21.598452024155442,24.413202515434556,26.64424728492955,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  10:00:00,24.1,,17.860047726879728,26.365935950503033,23.80975110900801,28.068077848862337,21.54971886094961,28.585975676111943,20.91045849151601,24.475595542247206,26.63985353829633,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  11:00:00,22.5,,18.7935957761822,25.911722259968556,24.40779811803487,27.696500298870248,21.97579797855723,28.541319990840996,20.920073466634644,24.536816399670023,26.487419629977353,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  12:00:00,27.0,,20.136463011155136,26.112643038280062,24.097019419916663,27.508186164872555,22.19858071746535,28.559430562963755,20.879809320555808,24.62297259726862,26.32835692371324,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  13:00:00,27.9,,20.547139389943332,26.442109526866837,23.678858756723205,27.57151777932676,22.15937368130492,28.75047630094869,20.689891628063016,24.711671670212368,26.239878936020222,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  14:00:00,29.0,,20.15263750521251,26.688661599825064,23.29778092945827,27.588119631414365,22.10049598018124,28.86602498857606,20.517071516605238,24.790827787481838,26.07203728696048,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  15:00:00,29.0,,20.15263750521251,26.999755731010445,22.875811910560873,27.569836513428154,22.12413304630264,28.92919932338797,20.442192478183834,24.85923031214311,25.96581451716992,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  16:00:00,28.7,,20.29169461296966,27.32181813211926,22.46127631265314,27.538174643101605,22.178518432225403,28.913663327664644,20.472938613104333,24.92489082916461,25.879906308144328,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  17:00:00,28.0,,19.906401168237025,27.381451107834753,22.366575999857965,27.395463614131003,22.348235214885893,28.722690310956576,20.685592374849,24.979142742337757,25.777561614338463,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 06/07  18:00:00,26.0,,19.294399366807543,27.115551595795022,22.712522213565162,27.168077236633266,22.642594968969497,28.431048084360242,21.0337172609117,25.01913597773967,25.709861289861863,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
