Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly),HEATING SCHEDULE:Schedule Value [](Hourly),RDC THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RPLUS1 THERMOSTAT SCHEDULE:Schedule Value [](Hourly),ALWAYS ON DISCRETE:Schedule Value [](Hourly),ALWAYS OFF DISCRETE:Schedule Value [](Hourly),ALWAYS ON CONTINUOUS:Schedule Value [](Hourly),ALWAYS ON:Schedule Value [](Hourly),COOLING SCHEDULE:Schedule Value [](Hourly),ADU RDC-AIR TERMINAL SINGLE DUCT CONSTANT VOLUME NO REHEAT 1:Zone Air Terminal Sensible Heating Rate [W](Hourly),ADU RPLUS1-AIR TERMINAL SINGLE DUCT CONSTANT VOLUME NO REHEAT 2:Zone Air Terminal Sensible Heating Rate [W](Hourly),FAN CONSTANT VOLUME 1:Fan Electricity Rate [W](Hourly),COIL HEATING DX SINGLE SPEED 1:Heating Coil Heating Rate [W](Hourly),COIL HEATING DX SINGLE SPEED 1:Heating Coil Electricity Rate [W](Hourly),COIL HEATING ELECTRIC 1:Heating Coil Heating Rate [W](Hourly),COIL HEATING ELECTRIC 1:Heating Coil Electricity Rate [W](Hourly),Electricity:Facility [J](TimeStep) 
 05/12  02:00:00,10.1,,9.75619074008745,21.34954196855148,31.31967275415702,5.621642112900465,17.98055080259916,4.570434505254533,19.36107593737553,15.615349515673977,45.15328377061866,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492566,0.0,0.0,0.0,0.0,37733321.78698826 
 05/12  03:00:00,10.0,,9.6572574071569,21.171550947880945,31.646429397573066,10.021442564370137,13.313749751584183,9.14829274118921,14.122861976651324,15.530803915352417,45.374060402069965,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,12341480.023006866 
 05/12  04:00:00,7.4,,7.086927839625718,20.871634680149366,32.21810825478818,5.50910239334384,18.079343374202658,4.487312071911002,19.41923555147402,15.44416173392654,45.602255424228645,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492557,0.0,0.0,0.0,0.0,36914583.95567671 
 05/12  05:00:00,6.9,,6.359943186932915,20.62081467671352,32.70283960901426,9.35088579245759,13.885121539958728,8.400330762082763,14.807816245141563,15.356073433359427,45.837847299805546,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,11977114.021985352 
 05/12  06:00:00,9.0,,8.999999855200167,20.58865378135723,32.76652876022637,5.428323084553149,18.15693092343693,4.296987558769579,19.654158867608633,15.278409015151505,46.06570278718126,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492566,0.0,0.0,0.0,0.0,38970673.70912836 
 05/12  07:00:00,10.1,,9.928481393571648,20.66558292457652,32.61631151086796,9.422540976475183,13.819872753681373,8.456235926986142,14.75471571681286,15.204545295072325,46.291668869131996,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,12135043.890623441 
 05/12  08:00:00,11.0,,10.466771641668801,20.91718461839845,32.1097048396525,19.498021966052136,7.2397224420632185,19.33103143365765,7.327079130401283,15.14278331630762,46.467681769923274,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,17774.492707670077,15633.416026404087,1861.9102397492554,25613.12469469434,5438.205873014489,7193.296645504095,7193.296645504095,52614343.89297567 
 05/12  09:00:00,12.0,,11.449406794174099,21.225960036686786,31.507666462158767,19.951639077485407,6.985082245455629,20.14126524700914,6.9036888059399075,15.100448456605243,46.59633436818228,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,14962.208830473564,12703.681625403067,1861.910239749256,26496.95167398861,5613.6905227960915,0.0,0.0,26912162.745163254 
 05/12  10:00:00,12.9,,11.853271313000784,20.949237520351556,32.05494460403371,19.99188522881431,6.969182142713821,20.547394605674793,6.733982185027038,15.090528740713271,46.63630361254481,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,13698.545963315122,11091.589025824509,1861.9102397492563,23294.4551944189,4982.210220219858,0.0,0.0,24638833.65588881 
 05/12  11:00:00,13.0,,11.261062401551658,20.880460691962384,32.184201082150445,19.998929962803526,6.964831794959967,20.705981268730177,6.667164173831386,15.117650320735633,46.546229710837096,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,12483.158741131023,9823.963519606812,1861.9102397492563,20587.05185750478,4467.8466194875455,0.0,0.0,22787124.69325249 
 05/12  12:00:00,12.9,,11.658688612490632,21.64994246525977,30.705172836372167,19.999889030037924,6.964708882478897,20.74106484457718,6.653049426781871,15.178407982102726,46.36664490621804,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,10185.293002708855,7783.663531361512,1861.910239749256,16124.654173221476,3598.526546535515,0.0,0.0,19657572.430625178 
 05/12  13:00:00,12.9,,12.142538521280944,21.52107031659924,30.945972225488088,19.99999520618478,6.964954201337593,20.813684589291462,6.6236433926042935,15.248606655637863,46.15972840600707,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,9853.713283344001,7393.825072441898,1861.9102397492563,15486.598705834671,3469.5430560022933,0.0,0.0,19193231.864705577 
 05/12  14:00:00,15.0,,12.61580553466456,21.447932663078888,31.081315231730137,19.99999842637771,6.96415233746345,20.81366304971292,6.622891330572199,15.328821979777002,45.91713819743482,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,9263.567825826925,6882.2367463504315,1861.9102397492563,14283.869166218201,3132.0285243008966,0.0,0.0,17978179.55058055 
 05/12  15:00:00,14.0,,11.158613498751082,21.306500951139302,31.350927864251375,19.99999948141263,6.963933684780882,20.80389901971442,6.626665500607009,15.40350071374053,45.6960268077297,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,9130.841357918336,6780.956983436126,1861.9102397492563,14036.104607882406,3125.2448298746094,0.0,0.0,17953758.250645917 
 05/12  16:00:00,11.9,,9.145670630761222,20.998840359630897,31.949772984090195,19.999999906809094,6.964079178966173,20.813477432369773,6.62289783994748,15.460348118746305,45.530569725085186,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,9157.607045708588,6790.638795841167,1861.9102397492563,14094.681805008853,3228.201128511267,0.0,0.0,18324400.925737888 
 05/12  17:00:00,11.5,,10.125819283293696,20.910524274131102,32.123726432079344,19.99999998644619,6.964151926058817,20.769603931631085,6.640880763645236,15.515001911581829,45.3716524682783,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,8800.425603604923,6542.9246678159425,1861.9102397492563,13416.329397858328,3103.0070386832213,0.0,0.0,17873702.20235692 
 05/12  18:00:00,10.9,,7.7546587728668595,21.29223497514322,31.403573186138527,8.99810686936961,14.612435952672131,9.15571302509588,14.492434000410293,15.561761657474722,45.269389868601216,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492559,0.0,0.0,0.0,0.0,50768882.21950338 
 05/12  19:00:00,12.6,,9.578287835848169,20.46636738979903,33.069631199524785,10.319171782644485,13.153776692096491,10.125169665894342,13.337841637651884,15.586530961050839,45.23102180642759,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,34251870.42248465 
 05/12  20:00:00,11.0,,9.83377625542461,20.18160497201338,33.70814678511447,10.245710339015028,13.304168769713229,9.835453077756853,13.698145072745083,15.607747492145993,45.24586970003227,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492559,0.0,0.0,0.0,0.0,32337936.429160796 
 05/12  21:00:00,10.0,,9.398125770762972,19.77668160532269,34.563814054646876,6.647746688681432,16.820912121271782,5.948565508952183,17.666155455395593,15.60092102982948,45.263779773308976,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492557,0.0,0.0,0.0,0.0,48624136.78289014 
 05/12  22:00:00,10.7,,9.089531292791992,19.46564964703324,35.265823537361115,11.218185981763707,12.348788148503182,10.558370836160798,12.905999761590426,15.564548545879397,45.40585251783737,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,51.31818724190106,1861.910239749256,0.0,0.0,0.0,0.0,10410379.436755177 
 05/12  23:00:00,8.1,,6.12494459197653,18.866646051451927,36.61870467382806,5.67678794869696,17.97457268093471,5.539463993716504,18.125150532326426,15.478774461240954,45.66737287765193,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,38584574.535347834 
 05/12  24:00:00,9.0,,8.66934874382745,18.86872523457892,36.64884940061819,10.620086399528542,12.870905650673304,10.014302384498375,13.394306243179459,15.399196901309743,45.9484383461694,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492566,0.0,0.0,0.0,0.0,10680789.36291352 
 05/13  01:00:00,5.8,,5.505868091313825,18.8634150744412,36.688033189374245,5.6205625282106775,18.0558054593966,5.060054672060034,18.768971644605475,15.317069749967077,46.22552220497238,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492557,0.0,0.0,0.0,0.0,37518699.730739914 
 05/13  02:00:00,3.8,,3.460120749824511,18.561239874764237,37.425570752560404,10.024819901780448,13.397806102757148,9.272743410842597,14.089420323169861,15.23116171601101,46.526792393379665,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,11132531.245781815 
 05/13  03:00:00,2.7,,0.8420036129793306,18.284883527448475,38.11669174947363,5.470155691734167,18.258785867067402,4.344582103707768,19.762357085577644,15.14583686855319,46.82842003386171,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492557,0.0,0.0,0.0,0.0,34867859.623000115 
 05/13  04:00:00,2.7,,0.8430401362153729,18.05898611015987,38.69873282350635,9.045176006660107,14.29789948940863,8.08631712901834,15.26055148976511,15.057635787322274,47.14079814133173,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,11664408.785512213 
 05/13  05:00:00,2.5,,0.8615047263322597,17.797288973651916,39.35573040506743,5.373203863454207,18.384575405477513,4.207225763951008,19.94945833943602,14.968518256891466,47.42885024771294,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,36429951.308572926 
 05/13  06:00:00,2.5,,1.2625955391405144,17.690562945139455,39.664299394803365,8.805902489206726,14.548150331796514,7.767308799868128,15.613441431701574,14.879030063258922,47.755433186846254,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,11353058.761939008 
 05/13  07:00:00,2.6,,1.3578883484012647,17.506107556055504,40.167180872640415,5.32738940942074,18.474905141273812,4.067944658514367,20.179776335487787,14.789165101643881,48.07872188863503,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,34970672.82564075 
 05/13  08:00:00,2.4,,0.7715982830082678,17.502229976771357,40.21986891426402,8.65271327739442,14.72793104808009,7.567663418418519,15.858624012438199,14.702348117081689,48.40071506243552,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,11192045.215520028 
 05/13  09:00:00,2.6,,1.025321153399801,17.4660863679891,40.34965079848341,5.900676337766539,17.818915299483795,4.628285914796457,19.47873879234665,14.623061684460003,48.694860336459804,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,28121685.02628206 
 05/13  10:00:00,2.7,,0.8482666534786496,17.642680595600595,39.922352439838804,5.010456528476175,18.913252935213666,3.877698284534687,20.475327907888573,14.558040225917512,48.92403071218972,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492559,0.0,0.0,0.0,0.0,38714859.81426845 
 05/13  11:00:00,3.9,,1.5180363224185536,17.87698663541934,39.35787709914174,5.000000000010098,18.93714695624378,3.789817578415377,20.613416087200196,14.506621678467312,49.11315124521229,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,42443946.6729681 
 05/13  12:00:00,4.7,,2.980709157367264,18.136373711594462,38.761531945712505,5.000000000002951,18.957037688295443,3.7380348052720795,20.710478676965653,14.468057795364555,49.28748881594468,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,42385024.09977356 
 05/13  13:00:00,5.7,,3.7555612562298264,18.449460033462376,37.9974922759454,5.000000000000462,18.951967501694035,3.758077852500483,20.67572412820867,14.436469304693203,49.37509050354977,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,41553136.090415046 
 05/13  14:00:00,5.1,,4.743641698694095,18.634649379116304,37.596266325366386,5.000000000000056,18.97088319786081,3.763272009639963,20.688786785623957,14.40062911432226,49.53910107141034,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,40461052.44126385 
 05/13  15:00:00,4.6,,3.253072884102783,18.693153872817337,37.49658796886046,5.000000000000016,18.989993901204567,3.762340123908531,20.710987594813997,14.353444251903388,49.74066853005351,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,39348950.36389847 
 05/13  16:00:00,6.0,,4.1131146711953,18.673489919276943,37.58323739257114,5.0000000000000036,19.01046965478716,3.7446341977724935,20.759197934307714,14.299224378057653,49.96940673358129,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,38264681.71212675 
 05/13  17:00:00,3.8,,2.0767904760481493,18.39159496698381,38.2870398590445,5.000000000000002,19.027435279184175,3.722499261983189,20.81015612565212,14.234784689293319,50.22319854665592,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,36419389.76502917 
 05/13  18:00:00,3.8,,2.0777340259221018,18.09124601498215,39.054761578092794,5.0,19.046155968173963,3.7038971918840056,20.85795751011149,14.163746661357406,50.504633566532476,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,34898200.86968197 
 05/13  19:00:00,3.8,,2.0083147359596816,17.817515696504476,39.785063565284965,5.0,19.071116886827035,3.678014749776511,20.923429892495747,14.084346003626752,50.831841314958204,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,33430598.23670493 
 05/13  20:00:00,3.6,,1.8942779542898993,17.423854732278166,40.817331656363564,7.864088458715962,15.678667317426708,6.657134329562238,17.031022910617764,13.993437941137806,51.17134130352207,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,10279245.311433123 
 05/13  21:00:00,3.2,,1.524303889836631,17.076542482739345,41.76969747806894,5.68623362435151,18.247161823567957,4.3075708666581205,20.09624483137364,13.902919109492174,51.528808487568654,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,40.12380080330759,1861.910239749256,0.0,0.0,0.0,0.0,22895544.61806943 
 05/13  22:00:00,3.2,,1.3873170537553847,16.84723139514565,42.407013359754494,5.014241490128798,19.09899313524035,3.722719185475923,20.908798773290773,13.811136816482685,51.86881390543297,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492566,0.0,0.0,0.0,0.0,29084167.98262711 
 05/13  23:00:00,2.8,,1.0864005395900742,16.614552979882447,43.04647281942008,5.000000035516342,19.121623745664103,3.6793089911502945,20.976928346484243,13.7190211722564,52.190455548089744,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,30383503.54627116 
 05/13  24:00:00,2.4,,0.782689507578659,16.3224741527425,43.86249280804501,5.000000011110823,19.1251338748497,3.6245102949252352,21.062001697780865,13.622769316255516,52.52804239939509,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,28981510.91652386 
 05/14  01:00:00,2.3,,0.7558272974676301,16.155368610732744,44.3413414193399,8.096745830416772,15.498008904518667,6.879366666411629,16.849169687982204,13.53282912780228,52.84697317165396,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,534.771535727104,1861.9102397492566,0.0,0.0,0.0,0.0,8311015.936296367 
 05/14  02:00:00,2.2,,0.728120331071133,15.94751835860627,44.93780789525534,5.116398082173287,18.977968782475305,4.238396480061537,20.177714166379346,13.439693229454674,53.17307091268846,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,180.5518424903577,1861.910239749256,0.0,0.0,0.0,0.0,24244266.5999557 
 05/14  03:00:00,1.9,,0.5120784853272665,15.739822648338812,45.54287990040848,5.019582648042995,19.106051159178136,3.6965040782493492,20.963920508394835,13.346860177701856,53.50084807497006,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,27355676.039151818 
 05/14  04:00:00,2.1,,0.8293611991154969,15.578985246288712,46.018138470793936,5.002618592313812,19.130220245792373,3.57617007035904,21.14342459323355,13.257003068515477,53.81987223361258,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,26928008.512315445 
 05/14  05:00:00,1.7,,0.51482691939199,15.37737005480945,46.592049329378824,7.762496328490772,15.842413454215635,6.522352834620604,17.254678981141748,13.166136541614367,54.11055667929463,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,614.0392162332807,1861.9102397492566,0.0,0.0,0.0,0.0,8157025.361938734 
 05/14  06:00:00,1.7,,0.5155297171626697,15.250058626492747,47.02233133241747,5.105137664367624,19.004655382772818,4.273179444912352,20.14123526098094,13.088552822657586,54.44105655389142,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,150.40177167179277,1861.910239749256,0.0,0.0,0.0,0.0,22856852.928006858 
 05/14  07:00:00,2.4,,1.0475205057795736,15.262342854176595,47.00374631261468,5.01776085854672,19.126590473354455,3.733625988449766,20.929006524389962,13.01603665020673,54.72153864931404,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,27431506.865716226 
 05/14  08:00:00,3.3,,2.030579263052311,15.418229583888944,46.56245553665188,5.002359315161832,19.15825279526711,3.5424952398883227,21.224397212170327,12.958383501929582,54.96020134504089,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,29164600.673383415 
 05/14  09:00:00,4.3,,2.547023561476588,15.655840071584961,45.86124590031669,8.537782575061282,15.079536105472137,7.19906957446729,16.52687746338253,12.918992549129129,55.1049154668408,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,622.1320778888677,1861.9102397492557,0.0,0.0,0.0,0.0,8326028.500085805 
 05/14  10:00:00,6.4,,4.648157639723967,16.088967257698194,44.62082116503816,6.44688723852386,17.411365384870955,4.9061034625565165,19.39782151760383,12.903090327520681,55.17633268117067,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,82.37182224691679,1861.9102397492566,0.0,0.0,0.0,0.0,21217961.05059892 
 05/14  11:00:00,8.0,,4.42332360705348,16.496433369462714,43.46479757818274,7.550171540495707,16.23913355240027,6.310486714544371,17.723288437956995,12.91305981533917,55.12574284926377,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,95.09582501332062,1861.9102397492566,0.0,0.0,0.0,0.0,16749870.978222523 
 05/14  12:00:00,9.0,,4.914013496832851,16.958410921834027,42.205565207607144,7.96714581172142,15.768007464832566,6.160323844366239,17.927081271416725,12.948825867424636,54.99349168039234,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,333.1280664844298,1861.910239749256,76.00252154659663,19.90982764264531,0.0,0.0,16026368.780074852 
 05/14  13:00:00,9.7,,6.072715071061404,17.52247922143069,40.73440429360054,8.456681319703765,15.288082476579493,7.2594352036446015,16.67807501173578,13.000854097557557,54.81720053349971,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,136.69442509417314,1861.9102397492557,33.67322780361799,8.748134707496284,0.0,0.0,15930244.651229028 
 05/14  14:00:00,9.0,,5.283070314923527,18.142971342322163,39.16561147580941,6.7478837955726965,17.06907965193171,4.664383063025287,19.763383634722274,13.063349125050083,54.58304559140492,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,167.1080353138584,1861.910239749256,194.75058760652726,50.91963402858552,0.0,0.0,24114164.012937304 
 05/14  15:00:00,10.0,,5.46560246727998,18.884931074706646,37.38959617710223,5.071020133037254,19.069761994891408,4.380648316763008,20.012097975792393,13.131383067215156,54.343048061713596,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,39379649.815491915 
 05/14  16:00:00,10.8,,5.8242200927153975,19.800838873155183,35.30527142560207,5.004224409444106,19.148857096713314,4.086225801953193,20.42025803737387,13.200571803741477,54.07755336187382,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,43052419.553146124 
 05/14  17:00:00,11.0,,5.153207308517947,20.50087627431544,33.783423048287716,5.000390309193312,19.14130144434459,4.059209010994892,20.445027336061926,13.249381573180631,53.86973445464158,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,40505452.68755753 
 05/14  18:00:00,9.0,,3.3918399642502184,20.852737518513525,33.05773039017194,5.00006180759339,19.142520107791213,4.0160445972494765,20.50798987031598,13.269053103571745,53.80276107447914,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,37995228.57391445 
 05/14  19:00:00,8.0,,3.3487752340761423,20.711233658073564,33.36135207775235,5.00000745939698,19.150977789984527,3.989858308722421,20.55477894740491,13.262203601969372,53.85040349940812,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,35923045.613648035 
 05/14  20:00:00,7.0,,2.6213916832880417,20.034141325706422,34.80862422781544,5.000000709328956,19.1617121607572,3.9498073625747194,20.62430457637834,13.229061297254265,53.99730808888049,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,33770234.92294707 
 05/14  21:00:00,4.5,,1.7006547520319224,19.032450840149874,37.04825065095149,5.000000044508243,19.161322997720635,3.9010182249371153,20.69479932283367,13.171255486623098,54.20051403345488,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,31227091.584776342 
 05/14  22:00:00,4.0,,2.269179345933559,18.338744597234385,38.69674197954363,5.000000004354626,19.166198156224215,3.8587243230337824,20.7617698670239,13.098785742763734,54.47169844833502,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,29646541.630726673 
 05/14  23:00:00,0.9,,-0.49453158751029014,17.627877402364867,40.44806982413748,5.000000000429723,19.15722786456978,3.835684730917923,20.78573589162924,13.007011722946224,54.77395641019363,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,28073358.814715706 
 05/14  24:00:00,0.8,,-0.3973760961375731,17.159864972859452,41.641111429495055,5.000000000072786,19.14825757291596,3.8037070227131506,20.82283704756037,12.919097473229714,55.06419966853224,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,26928033.235928267 
 05/15  01:00:00,2.0,,0.9917914973852319,16.847698159789992,42.45311114759454,5.000000000012446,19.139287281262284,3.77021808279321,20.862231652401505,12.816439360902164,55.40968722806487,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,26051803.046391964 
 05/15  02:00:00,0.4,,-0.45350264819337277,16.45352739958532,43.5061336805139,5.000000000002132,19.128366926205572,3.7546064889044937,20.873270134811833,12.714821820421317,55.74815150535149,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,24952344.77346663 
 05/15  03:00:00,-0.3,,-0.9899553253891319,16.06996584216337,44.557565723602075,5.000000000000366,19.117446571148868,3.7397462233983934,20.883206666872518,12.614922071351979,56.08263950749044,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,24013088.614071764 
 05/15  04:00:00,-0.6,,-1.165698442074981,15.752116443007301,45.44640788421503,5.000000000000062,19.106526216092156,3.7263199726989304,20.891032155528237,12.516928988059165,56.412344280518454,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,23179276.249109887 
 05/15  05:00:00,1.0,,0.1564342509432363,15.517268259818191,46.08714640905539,5.000000000000009,19.086635569381723,3.710077563633495,20.893184699167495,12.422239849335787,56.705232790904724,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,22701188.8301038 
 05/15  06:00:00,0.0,,-0.465180329910038,15.447394019136294,46.29185917316485,5.0000000000000036,19.08566053768023,3.7429781858769386,20.843737360116236,12.336804297932979,57.02173106173778,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,23533674.719345838 
 05/15  07:00:00,1.3,,0.3827691725639222,15.489746803756764,46.139339041046476,5.000000000000002,19.074545176283227,3.760352339190268,20.806114823022803,12.268917563381528,57.243598194835165,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,24621176.901038893 
 05/15  08:00:00,3.5,,1.8005594086481627,15.735803396864686,45.397168188375026,18.648973843494943,7.967514049042181,18.09669355962755,8.279494674814536,12.223590325873399,57.38824280829455,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,30476.47527892176,27201.138049385652,1861.9102397492543,28255.72910888489,6924.108493788141,28856.259160710717,28856.259160710717,136710046.33636174 
